trip_id,subscriber_type,bikeid,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes
9900303761,Annual,203,2015-10-15 12:12:37 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,11
9900303785,Annual,203,2015-10-15 12:12:50 UTC,2823,Capital Metro HQ - East 5th at Broadway,3293,East 2nd & Pedernales,5
9900303809,Local365,928,2015-10-15 08:12:22 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,6
9900303810,Local365,165,2015-10-15 09:12:36 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900303817,Local365,963,2015-10-15 12:12:50 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,13
9900303830,Local365,369,2015-10-15 19:12:00 UTC,3291,11th & San Jacinto,2568,East 11th St. at Victory Grill,5
9900303843,Weekender,775,2015-10-16 14:12:57 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900303856,Walk Up,539,2015-10-16 10:12:10 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900303925,Walk Up,878,2015-10-16 21:12:28 UTC,2536,Waller & 6th St.,1008,Nueces @ 3rd,12
9900304033,Walk Up,288,2015-10-16 12:12:53 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,0
9900304064,Walk Up,326,2015-10-16 22:12:43 UTC,2536,Waller & 6th St.,2712,Toomey Rd @ South Lamar,20
9900304126,Walk Up,933,2015-10-16 10:12:16 UTC,2536,Waller & 6th St.,2544,East 6th & Pedernales St.,8
9900304185,Walk Up,68,2015-10-16 14:12:43 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,35
9900304232,Local365,384,2015-10-16 19:12:59 UTC,1007,Lavaca & 6th,2576,Rainey @ River St,10
9900304233,Local365,182,2015-10-16 09:12:25 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900304250,Local365,980,2015-10-16 08:12:57 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900304315,Local365,862,2015-10-16 12:12:21 UTC,2536,Waller & 6th St.,2544,East 6th & Pedernales St.,7
9900304407,Local365,995,2015-10-16 19:12:44 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,2
9900304419,Local365,177,2015-10-16 08:12:20 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,7
9900304424,Local365,970,2015-10-16 13:12:06 UTC,2545,ACC - Rio Grande & 12th,2568,East 11th St. at Victory Grill,11
9900304514,Walk Up,89,2015-10-17 09:12:02 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,50
9900304522,Walk Up,559,2015-10-17 14:12:31 UTC,2576,Rainey @ River St,2536,Waller & 6th St.,14
9900304531,Walk Up,62,2015-10-17 11:12:08 UTC,2576,Rainey @ River St,2576,Rainey @ River St,30
9900304570,Walk Up,281,2015-10-17 13:12:36 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,108
9900304604,Walk Up,79,2015-10-17 15:12:30 UTC,2568,East 11th St. at Victory Grill,2561,State Capitol Visitors Garage @ San Jacinto & 12th,7
9900304634,Walk Up,235,2015-10-17 17:12:37 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,72
9900304640,Walk Up,370,2015-10-17 17:12:05 UTC,3291,11th & San Jacinto,2568,East 11th St. at Victory Grill,9
9900304675,Walk Up,822,2015-10-17 22:12:07 UTC,2545,ACC - Rio Grande & 12th,2712,Toomey Rd @ South Lamar,15
9900304683,Walk Up,177,2015-10-17 09:12:01 UTC,1007,Lavaca & 6th,2541,State Capitol @ 14th & Colorado,25
9900304705,Walk Up,435,2015-10-17 13:12:38 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,107
9900304706,Weekender,412,2015-10-17 13:12:57 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900304761,Walk Up,428,2015-10-17 22:12:41 UTC,2545,ACC - Rio Grande & 12th,2712,Toomey Rd @ South Lamar,15
9900304824,Walk Up,745,2015-10-17 17:12:22 UTC,2568,East 11th St. at Victory Grill,3291,11th & San Jacinto,9
9900304855,Walk Up,975,2015-10-17 09:12:17 UTC,2576,Rainey @ River St,2576,Rainey @ River St,1
9900304865,Walk Up,975,2015-10-17 11:12:25 UTC,2576,Rainey @ River St,2576,Rainey @ River St,4
9900304867,Walk Up,397,2015-10-17 11:12:14 UTC,2576,Rainey @ River St,2576,Rainey @ River St,26
9900304887,Walk Up,559,2015-10-17 13:12:23 UTC,2536,Waller & 6th St.,2576,Rainey @ River St,9
9900304891,Walk Up,26,2015-10-17 13:12:03 UTC,2568,East 11th St. at Victory Grill,1007,Lavaca & 6th,0
9900304925,Walk Up,36,2015-10-17 17:12:22 UTC,3291,11th & San Jacinto,2568,East 11th St. at Victory Grill,11
9900304990,Walk Up,241,2015-10-17 22:12:26 UTC,2545,ACC - Rio Grande & 12th,2712,Toomey Rd @ South Lamar,15
9900305672,Walk Up,435,2015-10-18 16:12:41 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,27
9900305021,Walk Up,479,2015-10-17 13:12:47 UTC,2536,Waller & 6th St.,2576,Rainey @ River St,9
9900305093,Walk Up,385,2015-10-17 17:12:45 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,74
9900305095,Walk Up,854,2015-10-17 17:12:16 UTC,3291,11th & San Jacinto,2568,East 11th St. at Victory Grill,10
9900305104,Walk Up,685,2015-10-17 17:12:04 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,0
9900305112,Walk Up,435,2015-10-17 20:12:30 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,218
9900305164,Walk Up,306,2015-10-17 14:12:52 UTC,2576,Rainey @ River St,2536,Waller & 6th St.,14
9900305173,Walk Up,550,2015-10-17 15:12:24 UTC,2568,East 11th St. at Victory Grill,2561,State Capitol Visitors Garage @ San Jacinto & 12th,8
9900305197,Walk Up,765,2015-10-17 17:12:44 UTC,2568,East 11th St. at Victory Grill,3291,11th & San Jacinto,22
9900305198,Walk Up,685,2015-10-17 17:12:53 UTC,2568,East 11th St. at Victory Grill,3291,11th & San Jacinto,21
9900305217,Walk Up,266,2015-10-17 22:12:05 UTC,2545,ACC - Rio Grande & 12th,2712,Toomey Rd @ South Lamar,14
9900305243,Local365,41,2015-10-17 15:12:09 UTC,2576,Rainey @ River St,2544,East 6th & Pedernales St.,26
9900305263,Local30,284,2015-10-17 14:12:36 UTC,2576,Rainey @ River St,2561,State Capitol Visitors Garage @ San Jacinto & 12th,12
9900305280,Local30,843,2015-10-17 04:12:17 UTC,3291,11th & San Jacinto,2823,Capital Metro HQ - East 5th at Broadway,14
9900305291,Local30,856,2015-10-17 12:12:23 UTC,1008,Nueces @ 3rd,2568,East 11th St. at Victory Grill,20
9900305324,Local365,177,2015-10-17 06:12:19 UTC,1008,Nueces @ 3rd,1007,Lavaca & 6th,0
9900305376,Local30,288,2015-10-17 14:12:18 UTC,2576,Rainey @ River St,2561,State Capitol Visitors Garage @ San Jacinto & 12th,12
9900305377,Local365,996,2015-10-17 15:12:32 UTC,2568,East 11th St. at Victory Grill,2536,Waller & 6th St.,3
9900305431,Walk Up,36,2015-10-18 09:12:41 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,131
9900305495,Walk Up,411,2015-10-18 14:12:53 UTC,3293,East 2nd & Pedernales,2576,Rainey @ River St,18
9900305522,Walk Up,670,2015-10-18 16:12:27 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,2
9900305543,Walk Up,670,2015-10-18 18:12:40 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,4
9900305544,Walk Up,670,2015-10-18 19:12:05 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,74
9900305546,Walk Up,190,2015-10-18 19:12:07 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,73
9900305593,Walk Up,646,2015-10-18 14:12:49 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,188
9900305608,Walk Up,299,2015-10-18 16:12:34 UTC,2546,ACC - West & 12th Street,2541,State Capitol @ 14th & Colorado,12
9900305650,Walk Up,277,2015-10-18 12:12:48 UTC,2576,Rainey @ River St,2576,Rainey @ River St,232
9900305705,Walk Up,646,2015-10-18 11:12:06 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,83
9900305723,Walk Up,203,2015-10-18 14:12:27 UTC,3293,East 2nd & Pedernales,2576,Rainey @ River St,16
9900305766,Walk Up,509,2015-10-18 09:12:35 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,134
9900305807,Walk Up,19,2015-10-18 16:12:16 UTC,2546,ACC - West & 12th Street,2541,State Capitol @ 14th & Colorado,12
9900305843,Walk Up,854,2015-10-18 09:12:28 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,134
9900305852,Walk Up,221,2015-10-18 11:12:47 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,83
9900305880,Walk Up,395,2015-10-18 14:12:54 UTC,3293,East 2nd & Pedernales,2576,Rainey @ River St,19
9900305922,Walk Up,387,2015-10-18 09:12:34 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,132
9900305941,Walk Up,273,2015-10-18 14:12:12 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,260
9900305967,Walk Up,177,2015-10-18 16:12:42 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,28
9900305984,Founding Member,670,2015-10-18 16:12:47 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,18
9900306016,Local30,270,2015-10-18 12:12:58 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,14
9900306149,Local365,270,2015-10-18 16:12:00 UTC,2568,East 11th St. at Victory Grill,3291,11th & San Jacinto,4
9900306179,Walk Up,152,2015-10-19 14:12:05 UTC,2576,Rainey @ River St,2576,Rainey @ River St,36
9900306221,Walk Up,896,2015-10-19 20:12:18 UTC,1007,Lavaca & 6th,2545,ACC - Rio Grande & 12th,8
9900306284,Walk Up,273,2015-10-19 14:12:22 UTC,2576,Rainey @ River St,2576,Rainey @ River St,36
9900306303,Walk Up,575,2015-10-19 18:12:29 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,36
9900306310,Walk Up,897,2015-10-19 08:12:19 UTC,3291,11th & San Jacinto,2546,ACC - West & 12th Street,23
9900306349,Walk Up,232,2015-10-19 18:12:27 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,35
9900306353,Walk Up,49,2015-10-19 08:12:36 UTC,3291,11th & San Jacinto,2546,ACC - West & 12th Street,23
9900306383,Walk Up,938,2015-10-19 20:12:37 UTC,1007,Lavaca & 6th,2545,ACC - Rio Grande & 12th,8
9900306429,Walk Up,575,2015-10-19 13:12:15 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,84
9900306472,Local365,37,2015-10-19 09:12:29 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900306541,Local30,447,2015-10-19 18:12:49 UTC,2576,Rainey @ River St,2568,East 11th St. at Victory Grill,27
9900306591,Local365,884,2015-10-19 11:12:02 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,16
9900306598,Local365,195,2015-10-19 15:12:20 UTC,1008,Nueces @ 3rd,3291,11th & San Jacinto,9
9900306610,Local365,46,2015-10-19 19:12:59 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,19
9900306651,Local365,209,2015-10-19 08:12:14 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900306682,Local365,466,2015-10-19 08:12:13 UTC,2712,Toomey Rd @ South Lamar,1007,Lavaca & 6th,0
9900306683,Local365,746,2015-10-19 08:12:08 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,7
9900306723,Walk Up,212,2015-10-20 10:12:05 UTC,2536,Waller & 6th St.,2568,East 11th St. at Victory Grill,7
9900306724,Walk Up,36,2015-10-20 11:12:18 UTC,2568,East 11th St. at Victory Grill,2536,Waller & 6th St.,7
9900306754,Walk Up,765,2015-10-20 15:12:11 UTC,3291,11th & San Jacinto,2536,Waller & 6th St.,9
9900306758,Walk Up,213,2015-10-20 17:12:20 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,70
9900306759,Walk Up,965,2015-10-20 17:12:46 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,70
9900306846,Walk Up,453,2015-10-20 09:12:25 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,90
9900306849,Walk Up,554,2015-10-20 10:12:16 UTC,2536,Waller & 6th St.,2568,East 11th St. at Victory Grill,6
9900306853,Walk Up,387,2015-10-20 11:12:58 UTC,2568,East 11th St. at Victory Grill,2536,Waller & 6th St.,16
9900306858,Walk Up,843,2015-10-20 16:12:51 UTC,1007,Lavaca & 6th,2541,State Capitol @ 14th & Colorado,18
9900306909,Local365,896,2015-10-20 11:12:41 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,5
9900306917,Local365,984,2015-10-20 09:12:57 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900307033,Local365,150,2015-10-20 17:12:21 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900307035,Annual,884,2015-10-20 18:12:44 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,9
9900307042,Annual,105,2015-10-20 23:12:14 UTC,3293,East 2nd & Pedernales,2823,Capital Metro HQ - East 5th at Broadway,9
9900307075,Local365,224,2015-10-20 11:12:01 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,29
9900307087,Local365,341,2015-10-20 18:12:35 UTC,1007,Lavaca & 6th,2712,Toomey Rd @ South Lamar,10
9900307090,Local365,864,2015-10-20 19:12:39 UTC,1008,Nueces @ 3rd,2576,Rainey @ River St,11
9900307094,Local365,561,2015-10-20 22:12:27 UTC,2576,Rainey @ River St,1008,Nueces @ 3rd,10
9900307108,Local365,306,2015-10-20 08:12:49 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900307138,Local365,54,2015-10-20 09:12:41 UTC,1008,Nueces @ 3rd,1007,Lavaca & 6th,0
9900307143,Local365,54,2015-10-20 10:12:00 UTC,1007,Lavaca & 6th,1008,Nueces @ 3rd,2
9900307185,Walk Up,158,2015-10-21 15:12:31 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,9
9900307232,Walk Up,874,2015-10-21 15:12:39 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,18
9900307237,Walk Up,332,2015-10-21 00:12:31 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900307273,Walk Up,122,2015-10-21 15:12:32 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,0
9900307307,Local365,690,2015-10-21 16:12:40 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,4
9900307311,Local365,273,2015-10-21 07:12:53 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900307366,Local30,241,2015-10-21 00:12:30 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900307367,Local30,544,2015-10-21 22:12:53 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900307389,Local365,161,2015-10-21 18:12:35 UTC,3291,11th & San Jacinto,3291,11th & San Jacinto,1
9900307391,Local365,79,2015-10-21 08:12:24 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900307398,Local365,910,2015-10-21 16:12:50 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900307464,Local365,998,2015-10-21 16:12:32 UTC,1007,Lavaca & 6th,2576,Rainey @ River St,9
9900307473,Local365,625,2015-10-21 19:12:35 UTC,2576,Rainey @ River St,2536,Waller & 6th St.,10
9900307480,Local365,884,2015-10-21 08:12:51 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,15
9900307489,Local365,326,2015-10-21 11:12:56 UTC,3291,11th & San Jacinto,2545,ACC - Rio Grande & 12th,8
9900307497,Local365,195,2015-10-21 18:12:43 UTC,3291,11th & San Jacinto,3291,11th & San Jacinto,2
9900307499,Annual,226,2015-10-21 20:12:03 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,8
9900307540,Local365,132,2015-10-21 10:12:31 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,5
9900307541,Local365,839,2015-10-21 10:12:53 UTC,2536,Waller & 6th St.,2544,East 6th & Pedernales St.,27
9900307560,Local365,910,2015-10-21 18:12:44 UTC,1007,Lavaca & 6th,2576,Rainey @ River St,10
9900307563,Local365,920,2015-10-21 18:12:31 UTC,3291,11th & San Jacinto,3291,11th & San Jacinto,4
9900307619,Walk Up,774,2015-10-22 14:12:31 UTC,1007,Lavaca & 6th,2546,ACC - West & 12th Street,60
9900307705,Walk Up,134,2015-10-22 14:12:54 UTC,1007,Lavaca & 6th,2546,ACC - West & 12th Street,11
9900307757,Local365,152,2015-10-22 08:12:38 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900307835,Annual,226,2015-10-22 21:12:09 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,24
9900307841,Local365,544,2015-10-22 17:12:54 UTC,1007,Lavaca & 6th,2712,Toomey Rd @ South Lamar,10
9900307847,Local365,214,2015-10-22 08:12:12 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900307850,Local365,161,2015-10-22 08:12:27 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,7
9900307860,Local365,925,2015-10-22 11:12:42 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,5
9900307890,Local365,105,2015-10-22 12:12:48 UTC,2823,Capital Metro HQ - East 5th at Broadway,2544,East 6th & Pedernales St.,4
9900307895,Local365,925,2015-10-22 15:12:14 UTC,1008,Nueces @ 3rd,3291,11th & San Jacinto,9
9900308014,Walk Up,19,2015-10-23 00:12:40 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900308016,Walk Up,547,2015-10-23 12:12:51 UTC,2546,ACC - West & 12th Street,1007,Lavaca & 6th,0
9900308060,Local365,140,2015-10-23 08:12:05 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900308084,Local30,425,2015-10-23 00:12:41 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900308087,Annual,132,2015-10-23 19:12:42 UTC,1008,Nueces @ 3rd,2712,Toomey Rd @ South Lamar,6
9900308090,Local365,198,2015-10-23 09:12:11 UTC,3291,11th & San Jacinto,2545,ACC - Rio Grande & 12th,6
9900308100,Local365,547,2015-10-23 13:12:28 UTC,1007,Lavaca & 6th,2545,ACC - Rio Grande & 12th,5
9900308129,Local365,400,2015-10-23 08:12:18 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900308137,Local365,547,2015-10-23 15:12:49 UTC,2545,ACC - Rio Grande & 12th,3291,11th & San Jacinto,7
9900308148,Annual,560,2015-10-23 06:12:38 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,6
9900308183,Local365,206,2015-10-23 08:12:04 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,4
9900308225,Local365,937,2015-10-24 10:12:11 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,0
9900308232,Local30,466,2015-10-24 01:12:07 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900308237,Local365,400,2015-10-24 10:12:32 UTC,1008,Nueces @ 3rd,2541,State Capitol @ 14th & Colorado,8
9900308280,Walk Up,549,2015-10-25 17:12:31 UTC,2546,ACC - West & 12th Street,2545,ACC - Rio Grande & 12th,32
9900308281,Walk Up,275,2015-10-25 17:12:36 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900308282,Walk Up,19,2015-10-25 17:12:50 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900308289,Walk Up,993,2015-10-25 17:12:50 UTC,2546,ACC - West & 12th Street,2545,ACC - Rio Grande & 12th,33
9900308300,Walk Up,466,2015-10-25 17:12:24 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900308332,Walk Up,898,2015-10-25 17:12:40 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900308340,Annual Member,407,2015-10-25 10:12:27 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,21
9900308348,Local365,735,2015-10-25 12:12:05 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,7
9900308353,Local365,625,2015-10-25 12:12:11 UTC,2536,Waller & 6th St.,2544,East 6th & Pedernales St.,5
9900308371,Local30,885,2015-10-25 16:12:48 UTC,2576,Rainey @ River St,2576,Rainey @ River St,20
9900308381,Local30,88,2015-10-25 01:12:43 UTC,3293,East 2nd & Pedernales,1007,Lavaca & 6th,0
9900308386,Founding Member,425,2015-10-25 08:12:03 UTC,1007,Lavaca & 6th,2712,Toomey Rd @ South Lamar,0
9900308393,Walk Up,735,2015-10-26 04:12:13 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,71
9900308398,Walk Up,559,2015-10-26 13:12:10 UTC,3293,East 2nd & Pedernales,2823,Capital Metro HQ - East 5th at Broadway,24
9900308414,Walk Up,124,2015-10-26 13:12:04 UTC,3293,East 2nd & Pedernales,2536,Waller & 6th St.,14
9900308444,Walk Up,385,2015-10-26 17:12:34 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,17
9900308460,Walk Up,461,2015-10-26 13:12:19 UTC,3293,East 2nd & Pedernales,2536,Waller & 6th St.,14
9900308476,Walk Up,30,2015-10-26 04:12:34 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,72
9900308488,Walk Up,461,2015-10-26 13:12:53 UTC,2576,Rainey @ River St,3293,East 2nd & Pedernales,27
9900308529,Walk Up,544,2015-10-26 17:12:56 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900308634,Local365,453,2015-10-26 21:12:24 UTC,1007,Lavaca & 6th,2576,Rainey @ River St,10
9900308573,Walk Up,124,2015-10-26 13:12:34 UTC,2576,Rainey @ River St,3293,East 2nd & Pedernales,27
9900308607,Walk Up,416,2015-10-26 17:12:00 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,18
9900308626,Annual,399,2015-10-26 12:12:18 UTC,3293,East 2nd & Pedernales,2823,Capital Metro HQ - East 5th at Broadway,4
9900308633,Local365,885,2015-10-26 07:12:22 UTC,2576,Rainey @ River St,2576,Rainey @ River St,102
9900308706,Local365,29,2015-10-26 08:12:34 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900308708,Local365,920,2015-10-26 09:12:04 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,5
9900308715,Local365,198,2015-10-26 16:12:48 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,5
9900308719,Local365,650,2015-10-26 17:12:05 UTC,1007,Lavaca & 6th,2712,Toomey Rd @ South Lamar,0
9900308754,Annual,399,2015-10-26 12:12:03 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,18
9900308794,Local365,453,2015-10-26 13:12:23 UTC,1008,Nueces @ 3rd,1007,Lavaca & 6th,0
9900308854,Walk Up,716,2015-10-27 10:12:39 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,110
9900308879,Explorer,544,2015-10-27 11:12:10 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900308898,Walk Up,539,2015-10-27 09:12:29 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,86
9900308918,Walk Up,680,2015-10-27 11:12:23 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900308946,Walk Up,385,2015-10-27 11:12:01 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900308947,Walk Up,416,2015-10-27 11:12:44 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900308967,Walk Up,272,2015-10-27 10:12:35 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,111
9900308987,Walk Up,829,2015-10-27 09:12:11 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,85
9900309140,Local365,206,2015-10-27 09:12:55 UTC,1008,Nueces @ 3rd,2545,ACC - Rio Grande & 12th,7
9900309145,Local365,884,2015-10-27 11:12:09 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,12
9900309146,Local365,680,2015-10-27 12:12:56 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900309170,Local365,277,2015-10-27 15:12:02 UTC,3291,11th & San Jacinto,3291,11th & San Jacinto,0
9900309178,Local365,124,2015-10-27 08:12:54 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900309213,Local365,206,2015-10-27 10:12:16 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,5
9900309258,Local365,411,2015-10-27 18:12:28 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,23
9900309273,Explorer,195,2015-10-28 09:12:35 UTC,3291,11th & San Jacinto,2541,State Capitol @ 14th & Colorado,25
9900309341,RideScout Single Ride,362,2015-10-28 16:12:06 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,2
9900309348,RideScout Single Ride,541,2015-10-28 17:12:07 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309349,RideScout Single Ride,541,2015-10-28 18:12:17 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309350,RideScout Single Ride,191,2015-10-28 18:12:57 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309370,Weekender,447,2015-10-28 12:12:04 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,44
9900309375,Walk Up,650,2015-10-28 13:12:11 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900309389,RideScout Single Ride,541,2015-10-28 16:12:46 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309390,RideScout Single Ride,541,2015-10-28 16:12:56 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309392,RideScout Single Ride,541,2015-10-28 17:12:52 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309393,RideScout Single Ride,544,2015-10-28 17:12:33 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309394,RideScout Single Ride,541,2015-10-28 17:12:46 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,1
9900309398,RideScout Single Ride,191,2015-10-28 18:12:14 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309402,RideScout Single Ride,191,2015-10-28 19:12:49 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,0
9900309420,Weekender,551,2015-10-28 12:12:32 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,44
